"GEO_ID","NAME","P4_001N","P4_002N","P4_003N","P4_004N","P4_005N","P4_006N","P4_007N","P4_008N","P4_009N","P4_010N","P4_011N","P4_012N","P4_013N","P4_014N","P4_015N","P4_016N","P4_017N","P4_018N","P4_019N","P4_020N","P4_021N","P4_022N","P4_023N","P4_024N","P4_025N","P4_026N","P4_027N","P4_028N","P4_029N","P4_030N","P4_031N","P4_032N","P4_033N","P4_034N","P4_035N","P4_036N","P4_037N","P4_038N","P4_039N","P4_040N","P4_041N","P4_042N","P4_043N","P4_044N","P4_045N","P4_046N","P4_047N","P4_048N","P4_049N","P4_050N","P4_051N","P4_052N","P4_053N","P4_054N","P4_055N","P4_056N","P4_057N","P4_058N","P4_059N","P4_060N","P4_061N","P4_062N","P4_063N","P4_064N","P4_065N","P4_066N","P4_067N","P4_068N","P4_069N","P4_070N","P4_071N","P4_072N","P4_073N"
"9600000US3307230","Winnacunnet Cooperative School District, New Hampshire","26781","470","26311","25599","25012","123","36","341","9","78","712","695","45","240","100","7","279","1","0","1","11","2","1","2","4","0","2","17","6","4","0","1","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9600000US3399965","Pemi-Baker Regional School District, New Hampshire","16140","337","15803","15169","14784","77","32","204","8","64","634","609","82","276","84","4","158","3","0","0","2","0","0","0","0","0","0","24","2","17","0","0","2","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9600000US3399999","Remainder of New Hampshire, New Hampshire","993173","36985","956188","923564","879357","12943","1723","25312","254","3975","32624","31519","3138","13170","3828","279","10254","175","101","26","257","32","6","18","140","85","10","1028","434","139","11","116","94","15","52","95","28","10","1","13","0","9","4","4","0","0","0","3","60","16","2","20","1","0","0","8","8","2","0","1","0","1","0","1","13","2","0","6","0","2","3","4","4"
"9600000US3401770","Black Horse Pike Regional School District, New Jersey","68298","5044","63254","61212","47219","10016","106","3506","3","362","2042","1951","446","500","291","21","375","131","78","8","60","4","0","2","22","10","3","86","55","10","2","5","2","0","0","4","0","0","7","1","0","0","0","0","0","0","0","0","5","0","0","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9600000US3402800","Carlstadt-East Rutherford School District, New Jersey","13436","3091","10345","10096","7741","442","28","1783","2","100","249","229","43","30","40","1","85","8","0","1","15","1","0","0","0","5","0","19","8","1","0","0","0","2","0","4","0","0","0","0","0","2","1","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9600000US3402880","Sterling High School School District, New Jersey","13516","1249","12267","11845","9127","2015","16","635","3","49","422","378","90","110","38","6","85","24","8","4","6","0","0","0","3","2","2","44","26","9","2","1","2","0","0","1","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9600000US3402910","Central Regional School District, New Jersey","44502","3167","41335","40396","38680","962","28","606","12","108","939","884","125","300","92","5","300","21","13","3","11","7","1","0","2","4","0","54","30","3","0","10","6","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9600000US3403210","Clearview Regional School District, New Jersey","22105","769","21336","20802","19257","833","28","627","0","57","534","507","61","142","112","1","156","13","2","0","13","1","0","0","3","0","3","23","12","4","0","0","1","0","0","2","0","0","0","0","2","1","1","0","0","0","0","0","4","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9600000US3403620","Cumberland Regional School District, New Jersey","18637","2349","16288","15623","11782","3193","363","232","0","53","665","600","106","197","44","0","130","99","3","0","13","5","0","2","0","1","0","55","42","2","0","6","0","1","1","1","0","0","0","0","2","0","0","0","0","0","0","0","8","5","0","1","0","0","0","0","2","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0"
"9600000US3403750","Delaware Valley Regional School District, New Jersey","13250","558","12692","12348","11975","134","16","173","1","49","344","321","18","121","49","1","124","5","0","0","0","0","0","0","3","0","0","20","8","0","0","0","0","0","5","0","0","0","7","0","0","0","0","0","0","0","0","0","2","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"9600000US3404380","Eastern Camden County Regional School District, New Jersey","32558","1592","30966","30169","22398","2625","22","4933","14","177","797","740","153","154","156","12","176","29","28","2","19","0","0","0","4","7","0","53","28","13","0","5","5","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","4","1","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9600000US3405610","Freehold Regional School District, New Jersey","154284","15660","138624","135451","114983","5211","105","14537","25","590","3173","3002","349","566","750","20","1022","57","32","13","104","24","0","2","28","32","3","144","67","17","3","16","5","0","3","15","11","0","3","1","2","0","1","0","0","0","0","0","22","14","0","3","0","2","0","0","0","0","1","0","0","0","2","0","5","2","2","0","1","0","0","0","0"
"9600000US3405820","Gateway Regional School District, New Jersey","9988","527","9461","9178","8501","429","19","172","11","46","283","269","30","131","32","6","58","4","2","0","5","0","1","0","0","0","0","11","7","0","0","0","0","0","0","3","0","0","0","0","1","0","0","0","0","0","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"9600000US3406060","Greater Egg Harbor Regional School District, New Jersey","60467","7647","52820","50816","38066","7731","75","4679","17","248","2004","1917","423","496","297","12","437","106","46","12","44","20","1","0","10","13","0","82","57","2","1","6","2","0","1","9","0","0","2","0","0","2","0","0","0","0","0","0","4","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"9600000US3406660","Hanover Park Regional School District, New Jersey","31362","2070","29292","28699","24035","949","11","3604","13","87","593","563","82","55","167","0","220","4","1","0","17","0","0","0","12","5","0","24","9","7","0","3","3","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","6","1","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9600000US3407050","Henry Hudson Regional School District, New Jersey","7713","519","7194","6978","6718","104","3","122","1","30","216","197","32","50","39","1","68","0","0","1","5","0","0","0","0","1","0","18","11","2","0","2","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9600000US3407140","High Point Regional School District, New Jersey","17353","1131","16222","15759","15261","219","18","203","0","58","463","451","36","177","71","0","160","0","5","0","1","0","0","0","0","0","1","10","8","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
