"GEO_ID","NAME","P4_001N","P4_002N","P4_003N","P4_004N","P4_005N","P4_006N","P4_007N","P4_008N","P4_009N","P4_010N","P4_011N","P4_012N","P4_013N","P4_014N","P4_015N","P4_016N","P4_017N","P4_018N","P4_019N","P4_020N","P4_021N","P4_022N","P4_023N","P4_024N","P4_025N","P4_026N","P4_027N","P4_028N","P4_029N","P4_030N","P4_031N","P4_032N","P4_033N","P4_034N","P4_035N","P4_036N","P4_037N","P4_038N","P4_039N","P4_040N","P4_041N","P4_042N","P4_043N","P4_044N","P4_045N","P4_046N","P4_047N","P4_048N","P4_049N","P4_050N","P4_051N","P4_052N","P4_053N","P4_054N","P4_055N","P4_056N","P4_057N","P4_058N","P4_059N","P4_060N","P4_061N","P4_062N","P4_063N","P4_064N","P4_065N","P4_066N","P4_067N","P4_068N","P4_069N","P4_070N","P4_071N","P4_072N","P4_073N"
"0500000US35031","McKinley County, New Mexico","52680","5990","46690","45835","5027","282","39664","729","31","102","855","810","19","485","60","2","63","103","2","1","3","37","19","6","10","0","0","42","18","3","0","1","0","0","7","6","1","0","2","1","0","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","1"
"0500000US35033","Mora County, New Mexico","3499","2697","802","753","700","9","22","12","0","10","49","36","9","10","1","0","12","4","0","0","0","0","0","0","0","0","0","8","4","0","0","0","0","0","0","3","0","0","0","0","1","0","0","0","0","0","0","0","5","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US35035","Otero County, New Mexico","52218","18030","34188","32321","26239","1908","2884","871","121","298","1867","1778","246","609","263","42","456","36","37","4","32","2","5","14","20","4","8","78","39","7","1","2","6","0","8","9","1","0","0","0","4","0","1","0","0","0","0","0","5","2","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","6","6"
"0500000US35037","Quay County, New Mexico","6828","2717","4111","3943","3762","68","40","40","2","31","168","158","13","99","7","0","33","0","0","3","1","0","0","1","1","0","0","8","0","0","0","0","4","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"0500000US35039","Rio Arriba County, New Mexico","31787","21118","10669","10272","5366","139","4422","190","1","154","397","368","24","189","32","13","70","15","0","0","2","7","7","4","0","0","5","28","11","2","0","0","7","3","4","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US35041","Roosevelt County, New Mexico","14440","5768","8672","8267","7575","341","123","131","18","79","405","384","56","166","37","8","86","4","2","0","0","0","0","6","19","0","0","9","0","0","0","2","0","2","0","1","0","0","0","0","1","1","0","0","0","0","2","0","12","4","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US35043","Sandoval County, New Mexico","113956","40291","73665","70417","53535","2213","12125","1879","135","530","3248","3052","385","1146","483","48","723","89","40","8","32","21","4","8","50","15","0","189","64","28","4","10","16","2","16","38","0","2","3","4","0","0","0","0","0","0","0","2","7","3","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US35045","San Juan County, New Mexico","89664","15477","74187","71666","35509","424","34663","695","49","326","2521","2444","142","1477","148","29","464","114","3","1","2","26","15","12","8","2","1","75","34","2","2","4","11","0","2","3","0","0","0","0","0","1","0","0","7","3","0","6","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0"
"0500000US35047","San Miguel County, New Mexico","21911","15939","5972","5640","4937","246","228","118","2","109","332","313","17","110","26","10","141","0","0","0","2","0","0","0","7","0","0","17","0","3","0","0","0","0","4","5","0","3","0","0","0","0","2","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US35049","Santa Fe County, New Mexico","127850","56077","71773","68513","61748","1051","2965","1912","58","779","3260","3079","258","1088","477","55","1062","40","8","2","26","15","7","11","26","4","0","164","51","6","0","1","32","19","10","27","12","0","0","0","2","0","0","0","0","0","0","4","14","0","0","7","0","2","0","4","0","0","0","0","0","1","0","0","3","0","1","2","0","0","0","0","0"
"0500000US35051","Sierra County, New Mexico","9795","2436","7359","6997","6715","55","106","91","3","27","362","352","17","217","13","0","95","6","0","0","0","0","0","0","0","4","0","10","0","0","0","0","0","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US35053","Socorro County, New Mexico","13075","6175","6900","6554","4740","99","1388","263","8","56","346","332","41","139","42","11","88","1","0","2","3","1","0","1","2","1","0","10","6","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","4","0","0","1","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
